user_id,month,total_income,total_expense,loan_emi,credit_card_payment,savings
294,1,36823,23832.979982378598,4087,7554.110868707396,1348.9091489140064
294,2,37123,14795.172683115099,5033,7274.084761667905,10020.742555216995
294,3,31375,23504.600332341506,2532,1337.267531576344,4001.13213608215
294,4,31361,18136.66632553805,2377,3151.0630066861386,7696.27066777581
294,5,33807,16812.463595088786,5307,10438.116010359796,1249.4203945514182
294,6,31915,20503.671910451343,4379,5542.2749521199075,1490.0531374287493
294,7,38493,19281.68916888227,4590,9451.870215786645,5169.4406153310865
294,8,34586,14104.71922296598,8426,4010.2639897452987,8045.016787288723
294,9,31195,11827.830548634078,6208,994.8180223396669,12164.351429026257
294,10,39196,24857.071479612834,3622,8635.090770136136,2081.8377502510302
294,11,31976,16923.90294453382,7763,7152.974569376885,136.1224860892953
294,12,32797,14874.414608166295,2289,5362.0383683111295,10271.547023522577
295,1,152968,105736.97706668747,3473,5838.6963330957,37919.32660021683
295,2,147691,58866.50012875475,9673,8440.168552652309,70711.33131859294
295,3,153194,51466.44176940979,5251,9521.560037915115,86954.9981926751
295,4,151004,82492.86136092046,3012,19572.981461425916,45926.15717765362
295,5,147014,93664.14714408093,6736,13075.229145629408,33538.62371028967
295,6,149961,89677.63237379376,3982,18065.983724307316,38235.383901898924
295,7,146172,123150.07513469421,9442,12237.099639093018,1342.8252262127698
295,8,146843,100827.93939477361,2951,18305.15726641648,24758.90333880991
295,9,148710,73373.51207870907,9890,3302.2302557533762,62144.25766553755
295,10,154746,138754.3319516895,3191,19047.20851244748,-6246.540464136979
295,11,153469,128227.25030124445,5046,18609.745794401657,1586.0039043538927
295,12,146008,90525.37888754079,6908,18150.614362284407,30424.0067501748
296,1,158374,133957.63675804928,0,24572.937645542275,-156.5744035915559
296,2,156514,100039.58176694255,0,9374.711319528322,47099.70691352913
296,3,155455,86904.0290170871,0,4968.729051844489,63582.24193106841
296,4,155272,112418.51447971558,0,20869.373069640198,21984.11245064422
296,5,156659,49080.594407321514,0,7433.5396506997795,100144.86594197871
296,6,159047,58245.08440821625,0,4918.955419310424,95882.96017247332
296,7,158745,68694.18556132146,0,23850.204185379265,66200.61025329928
296,8,159740,51993.33490905833,0,2517.123702437012,105229.54138850467
296,9,156561,83050.74877154146,0,1709.0640150727493,71801.18721338578
296,10,156676,99797.86407089159,0,2374.405429558723,54503.73049954968
296,11,150960,53864.22250135634,0,8195.380964996695,88900.39653364697
296,12,153255,85503.0827088833,0,3794.9855336177066,63956.93175749899
297,1,173862,131340.78034457256,15284,3198.6291842653654,24038.590471162075
297,2,168700,64029.968277938955,16678,8075.1258358788045,79916.90588618224
297,3,175830,91111.00023985952,17228,5466.146173602778,62024.8535865377
297,4,172286,111429.38943102688,15320,1263.06439170545,44273.54617726767
297,5,173981,63189.95775277988,12948,4915.818812664217,92927.2234345559
297,6,168185,94257.45957271394,13574,8658.739863381279,51694.800563904784
297,7,175793,107115.6316376709,8942,3131.141382275891,56604.22698005321
297,8,174287,133152.68892163716,7934,521.6130386828762,32678.69803967996
297,9,171114,95500.69464476309,17236,8710.681694722773,49666.62366051414
297,10,176234,136395.81102485955,17480,212.8883509911879,22145.300624149266
297,11,174889,88114.10211416938,4908,5796.635220201641,76070.26266562898
297,12,175777,73722.73970959103,5082,1286.2919007912583,95685.96838961772
298,1,175794,62582.114144828316,3688,5307.076839045132,104216.80901612656
298,2,177188,99369.55277716529,8478,34597.43906851834,34743.008154316376
298,3,174275,58873.613873637565,7203,19607.01497319414,88591.3711531683
298,4,171495,151247.40940560782,8776,2930.8647481912903,8540.725846200892
298,5,177164,83756.52193022435,8511,1189.4121348868991,83707.06593488876
298,6,176126,148193.76092061907,7713,29413.134638711166,-9193.895559330234
298,7,178332,110420.15001373772,6042,42837.122108368065,19032.72787789422
298,8,177090,133681.26070711575,3724,29625.591857534302,10059.147435349943
298,9,170054,133570.94306017578,5212,34779.42086660865,-3508.3639267844264
298,10,175548,66377.62622479389,7379,14878.100401766065,86913.27337344005
298,11,177051,130302.96008269773,2916,13824.521570716908,30007.518346585366
298,12,177944,101898.89326921728,6016,18681.432909222855,51347.67382155986
299,1,179041,106415.8495230133,7414,36374.296610414836,28836.853866571866
299,2,181812,67510.91607061155,9136,931.6240327676848,104233.45989662077
299,3,184113,104056.70279430992,10354,28585.59844681052,41116.69875887956
299,4,185861,61962.93411689521,17694,28064.370862960324,78139.69502014447
299,5,180964,140684.9278490178,10440,23158.085331772578,6680.986819209611
299,6,183866,62554.31086818789,17318,2007.0072912814173,101986.68184053068
299,7,183476,68431.2077643852,17358,27102.228111877837,70584.56412373697
299,8,178834,126740.28713117907,7414,2223.850816149758,42455.862052671175
299,9,185556,162248.3313948418,18884,32525.725606084885,-28102.057000926692
299,10,179090,64675.5574756489,19962,16399.79547337597,78052.64705097512
299,11,184898,135552.15253686346,5480,7625.6639578699715,36240.18350526657
299,12,177131,150376.98161548463,10358,14933.290745933044,1462.7276385823225
300,1,143073,62746.69800887283,21432,5062.477829970478,53831.82416115669
300,2,139097,103264.10558494822,25962,7840.36771824819,2030.5266968035885
300,3,145097,45359.481871885575,24069,815.6119825860416,74852.9061455284
300,4,141453,100983.97143952048,20448,1152.0094203113745,18869.019140168148
300,5,145267,103378.37344127533,6804,3382.1908450001874,31702.435713724488
300,6,143552,111300.66143493628,21483,10528.632585211355,239.705979852366
300,7,147994,123462.40703471233,17595,2968.3126977915467,3968.280267496119
300,8,146119,55139.81407838296,19728,11838.275173092217,59412.910748524824
300,9,138608,104070.08302223099,6306,4061.0578763664726,24170.859101402537
300,10,143651,51575.204630471184,15255,7683.706095625201,69137.08927390362
300,11,143843,105453.0145023387,16611,565.196272625884,21213.789225035416
300,12,145880,45491.11086966418,24759,5132.186179881793,70497.70295045403
301,1,39864,33816.18787252487,17576,2097.8551556109237,-13626.043028135791
301,2,37950,14509.381268420833,28608,1174.6124267643756,-6341.993695185207
301,3,36180,22752.59037062532,14492,2827.425360029531,-3892.0157306548504
301,4,35320,19542.31225514316,33436,1544.4548269548811,-19202.76708209804
301,5,43491,19469.158163979937,10500,3639.9352513398494,9881.906584680213
301,6,41560,21765.894565857936,25096,2284.139627335892,-7586.034193193827
301,7,43306,35353.40283545072,8788,1614.1136095829145,-2449.5164450336315
301,8,37101,21545.3649994395,18016,3498.242954857827,-5958.607954297326
301,9,41908,15266.833712888103,13456,2119.6675016863687,11065.498785425529
301,10,34869,30708.436082209162,39752,2964.720006093117,-38556.156088302276
301,11,36900,14514.769781884075,11836,1394.9347127280419,9154.295505387883
301,12,34575,30653.48282173955,9436,3735.9799364785013,-9250.462758218053
302,1,98497,34570.664446538554,24933,2077.0052505655876,36916.33030289586
302,2,101921,85881.29475813721,22089,3978.258977925179,-10027.553736062393
302,3,92965,34320.33118504734,29040,1669.5594378872045,27935.109377065455
302,4,99696,82902.62774752417,17571,2214.581237993233,-2992.208985517399
302,5,101819,46639.786991414236,11784,1698.5312281424733,41696.681780443294
302,6,96223,38944.09712901417,13335,431.29551846863257,43512.607352517196
302,7,92506,66905.93683581393,9117,324.21194012180933,16158.851224064258
302,8,97277,58957.948164850895,16791,284.51578551790476,21243.5360496312
302,9,93044,59464.78827126003,7374,3959.13119375112,22246.080534988847
302,10,96676,58144.728046681004,22119,3518.7919948989365,12893.47995842006
302,11,93875,82126.7608408616,23004,584.0776941518056,-11839.838535013412
302,12,98584,61726.03996908037,9009,904.8482337736797,26944.111797145953
303,1,140961,80626.8506756132,5970,983.7538778254053,53380.3954465614
303,2,144673,77778.3181515596,7615,8408.84240837759,50870.83944006282
303,3,140271,61593.9911726522,7950,7221.017162017488,63505.991665330315
303,4,147998,73686.64804747424,9014,5171.054340391714,60126.29761213405
303,5,146989,79690.62763097897,8587,4699.34839017217,54012.02397884886
303,6,145114,54320.282611380106,2677,4583.832581753784,83532.88480686612
303,7,141584,60519.91649374014,4466,9554.751356282637,67043.33214997723
303,8,143679,59448.23425985822,7488,5771.854618247477,70970.9111218943
303,9,140232,89315.83052109342,3926,4394.12689297129,42596.04258593529
303,10,148003,81260.58499652478,2626,2345.3448121470656,61771.07019132816
303,11,149673,87712.44298608297,6758,7503.804583988904,47698.75242992813
303,12,142186,58810.08275340183,2753,6514.343792289336,74108.57345430883
304,1,155029,65253.02001022446,7602,11689.599120276094,70484.38086949945
304,2,154038,52650.76121404837,4164,16524.895687178665,80698.34309877297
304,3,149961,66988.25328556041,8132,6725.916284198979,68114.83043024062
304,4,157702,105642.6166804028,5986,23412.027606185864,22661.355713411333
304,5,148653,124864.18562694121,5545,15123.785261027217,3120.029112031574
304,6,148803,80966.45987650227,7307,11026.563182210284,49502.976941287445
304,7,150244,55247.971670957486,3842,14138.904292016994,77015.12403702553
304,8,148383,70269.65639158306,6669,18670.529226808078,52773.814381608856
304,9,153046,85083.1248781596,3280,21577.686801404325,43105.18832043608
304,10,156231,71945.48699175115,4310,8760.750714814743,71214.7622934341
304,11,150677,52130.0062220866,7239,1528.324217981935,89779.66955993146
304,12,150893,116696.20057907782,5194,28719.246304072498,283.5531168496818
305,1,129513,83867.52864706368,0,23992.052335743618,21653.419017192704
305,2,134496,57045.367047520456,0,10632.509350869248,66818.12360161029
305,3,131311,64428.56994701494,0,30458.043870086472,36424.38618289858
305,4,125836,46361.779957233935,0,1949.829048313661,77524.3909944524
305,5,130854,99149.81442279111,0,12008.68739545826,19695.498181750627
305,6,131605,115353.53890965656,0,18505.845028475458,-2254.3839381320213
305,7,125248,53286.87498641797,0,6087.128647332857,65873.99636624918
305,8,132100,41870.26020522123,0,11118.505702072303,79111.23409270647
305,9,133363,50363.443421296084,0,6115.372924256482,76884.18365444744
305,10,133361,74379.3603971045,0,16064.175985457305,42917.4636174382
305,11,126386,43445.2136816439,0,25646.777387234582,57294.00893112151
305,12,124870,53586.6667548257,0,32664.993232463472,38618.34001271082
306,1,108746,73611.20730604985,2130,1922.7605432500181,31082.03215070013
306,2,109316,85469.45199418053,4211,9005.86490820113,10629.683097618336
306,3,113230,85140.81460104184,9973,13695.79064670848,4420.394752249678
306,4,103294,35646.25730881928,7438,41509.99353358292,18699.749157597806
306,5,103730,42543.60923903173,8059,13277.361727789266,39850.029033179
306,6,105871,62555.66279990142,6999,38939.884041624224,-2623.5468415256473
306,7,112860,91190.08412272135,5797,3080.7772507198283,12792.138626558819
306,8,109693,37691.53423238764,4834,2579.333375942894,64588.13239166947
306,9,106447,64523.65674134966,9830,34599.62735960848,-2506.284100958139
306,10,112657,49573.27884322027,8832,3002.7935043080306,51248.9276524717
306,11,107044,86834.78962358026,7959,20533.20428371705,-8282.99390729731
306,12,104189,49562.850401107244,9385,21213.256093824228,24027.89350506853
307,1,31119,9570.821708159861,34544,6092.69966513146,-19088.521373291325
307,2,39616,33133.68765242982,13320,2883.9352410299157,-9721.622893459737
307,3,32069,19414.6146143038,34632,2508.0987444719394,-24485.713358775738
307,4,32817,26816.951552048038,8036,3676.831536093915,-5712.783088141953
307,5,38328,27193.234590435866,18240,489.07012342792575,-7594.304713863792
307,6,30605,10528.623627009194,13444,3328.1293648688293,3304.2470081219767
307,7,33788,16950.26018028239,16256,4054.23347449802,-3472.493654780408
307,8,32430,16256.703888293405,30464,1170.8200474168134,-15461.523935710218
307,9,37116,19052.61166693522,36528,944.8746076256244,-19409.486274560844
307,10,36596,12462.09918326751,8552,772.6760045515082,14809.224812180983
307,11,36482,27838.898554729192,33748,923.0888752670052,-26027.987429996196
307,12,35663,27010.126150529395,13260,2277.326525655188,-6884.452676184583
308,1,165342,52893.64895499309,0,201.42884930062203,112246.9221957063
308,2,166989,71079.18347259727,0,3539.545090955434,92370.27143644729
308,3,167391,115558.54289980874,0,5161.914405653557,46670.5426945377
308,4,163085,85595.25189874695,0,5549.9650828823715,71939.78301837068
308,5,159175,104655.09838090405,0,948.3163507802134,53571.585268315735
308,6,168284,107140.71212638894,0,298.54156604953124,60844.74630756152
308,7,164957,130987.70723338576,0,4284.031453834091,29685.261312780145
308,8,163995,73019.29849649483,0,6037.262822283147,84938.43868122203
308,9,162845,121200.95322873342,0,3424.023644932693,38220.023126333894
308,10,165552,85747.27881199535,0,859.2074293677528,78945.5137586369
308,11,160215,59527.8993690517,0,4720.7718860263,95966.328744922
308,12,159936,55434.36905352282,0,692.3282966028003,103809.30264987437
309,1,31845,21904.849053693208,0,17023.837750666644,-7083.6868043598515
309,2,38834,26695.50931671125,0,19399.541466662235,-7261.050783373485
309,3,34392,26416.51285461985,0,32678.363266813347,-24702.876121433197
309,4,29169,24290.225233319274,0,17681.98841967057,-12803.213652989845
309,5,37896,25573.725693261727,0,6738.908275067476,5583.3660316707965
309,6,37841,33645.43126276737,0,12936.289853457618,-8740.72111622499
309,7,37535,22433.65667375948,0,40603.08451924354,-25501.741193003018
309,8,32998,13972.504715294359,0,26151.498577794224,-7126.003293088583
309,9,33982,16470.248051417748,0,17868.749885843932,-356.9979372616799
309,10,36212,30644.28382548165,0,14047.88757570341,-8480.171401185058
309,11,31017,18705.423154082946,0,12376.005454937547,-64.42860902049324
309,12,34963,25585.865898382697,0,34330.67213348244,-24953.538031865137
310,1,176820,73009.82454904618,12112,14605.652425812075,77092.52302514174
310,2,183535,102600.06371262352,20152,7744.959741453586,53037.976545922895
310,3,177140,74502.3241011841,20556,22844.489640638,59237.1862581779
310,4,175867,113783.23672326152,21656,2155.227701854031,38272.535574884445
310,5,181114,120945.46694676924,36876,2434.7374038093767,20857.79564942138
310,6,183369,74620.30077628342,37128,622.3133364195884,70998.385887297
310,7,175262,72384.62982387336,23256,4350.649360848748,75270.72081527789
310,8,181828,76369.53405206563,11376,5484.858151427879,88597.60779650649
310,9,176496,153060.8299821578,13112,8767.826650757943,1555.3433670842605
310,10,181519,142895.38279007125,14780,8472.14696604485,15371.470243883901
310,11,178553,54172.58743972955,22380,16048.014887803134,85952.39767246733
310,12,175503,121744.64600666944,16576,19452.951257077348,17729.40273625321
311,1,69095,26751.858502965406,14853,3301.7243332027633,24188.41716383183
311,2,66393,32923.20237050861,28296,1076.435338098648,4097.362291392742
311,3,71769,28104.15103299814,27381,14436.4344429464,1847.4145240554608
311,4,68678,32205.333710668216,9726,6547.560615944829,20199.105673386955
311,5,72802,39164.948285483384,16236,7825.507797958105,9575.543916558512
311,6,70998,53288.04844974015,9639,4771.3439136270235,3299.607636632828
311,7,64256,46005.02496454477,8364,7578.340926906569,2308.634108548662
311,8,65863,23376.166465662023,13338,12459.493052354259,16689.340481983716
311,9,68661,39208.14660610434,13953,5683.263722904744,9816.589670990918
311,10,64377,53257.84156721862,25725,9187.287055662428,-23793.128622881042
311,11,67127,58832.96934708289,20736,10831.261610411259,-23273.230957494154
311,12,66596,35236.40173746228,18321,19026.33898148623,-5987.740718948509
312,1,36176,16687.20225056195,7155,22442.4181213981,-10108.620371960049
312,2,36776,11993.992553238792,5652,5163.494555185816,13966.51289157539
312,3,31804,28227.414423149276,8155,24418.15175826355,-28996.566181412825
312,4,30867,27262.513992569904,5153,23125.39441809716,-24673.908410667063
312,5,35656,10724.92474176145,4081,18578.13931107559,2271.9359471629614
312,6,37494,28817.312508313593,3660,14346.269633420172,-9329.582141733765
312,7,31258,12199.032480041516,8364,1605.4517675754942,9089.515752382988
312,8,38224,24552.652450646452,5081,17620.14261436611,-9029.79506501256
312,9,37366,22814.419859404574,6733,13639.612519499076,-5821.03237890365
312,10,31367,10596.088381790254,8900,26858.890533307083,-14987.978915097337
312,11,33518,15125.305722725501,3775,23640.99039306777,-9023.29611579327
312,12,36772,19318.292445055755,5815,22712.59471788583,-11073.887162941584
313,1,144972,97098.88625640438,16104,10523.614639584417,21245.4991040112
313,2,151274,135992.9295519629,29394,22275.434887793846,-36388.364439756755
313,3,146319,120876.34260588387,20826,13456.193614055248,-8839.536219939115
313,4,144359,114060.39726625288,20109,14019.60759259909,-3830.004858851973
313,5,142735,73505.62007323056,7824,6424.885467429603,54980.49445933984
313,6,143870,126898.9109646546,10878,23030.544789244643,-16937.45575389924
313,7,147958,132284.19802911053,25455,21763.01694002333,-31544.21496913386
313,8,145218,64895.80065500831,20943,16343.306247836612,43035.89309715508
313,9,146119,96911.99816967042,20280,8693.28722182858,20233.714608501003
313,10,149656,122044.97936586599,23016,30274.43879909403,-25679.41816496002
313,11,152575,82476.43658678673,15582,20520.065491174704,33996.497922038565
313,12,147505,68331.76419812375,13338,3901.503559164003,61933.73224271224
314,1,174698,59131.980177219826,5512,2502.020523259493,107551.99929952068
314,2,180461,89157.91438128137,7943,2234.0579338237335,81126.0276848949
314,3,171786,65371.9686374627,8710,148.9112867084388,97555.12007582886
314,4,174529,121010.79403008634,7684,2809.8827876027767,43024.32318231088
314,5,174100,127230.1421237694,5558,2791.357938538569,38520.49993769203
314,6,173421,120170.89943914583,2949,153.70442947330375,50147.39613138087
314,7,178131,155673.9081965054,9980,1286.764515767658,11190.32728772695
314,8,178642,88036.81116926609,9837,788.4072126207557,79979.78161811315
314,9,173345,82893.04764273729,6798,2030.3493663169738,81623.60299094573
314,10,178077,61052.04701157188,8228,772.9914291337576,108023.96155929436
314,11,175070,88414.86895553343,7453,1512.6899477115617,77689.441096755
314,12,180003,97635.79834536902,6062,1191.0312048694097,75114.17044976157
315,1,54278,47373.28897600595,18928,4604.104554942127,-16627.393530948073
315,2,57874,31379.720880247154,23244,18332.6288153162,-15082.349695563353
315,3,52207,36391.364059711894,36664,23118.482446092385,-43966.84650580428
315,4,56977,18784.80457035534,35312,25332.740678457165,-22452.5452488125
315,5,52679,35297.18720796319,31676,14340.926231150528,-28635.113439113717
315,6,55968,30731.2845555002,13168,27012.225358876305,-14943.509914376504
315,7,61275,35662.793004940206,39608,1889.5742901120707,-15885.367295052276
315,8,53502,20366.83235707169,28936,11891.934446606843,-7692.766803678533
315,9,52223,46741.07530197979,16292,28163.713571533448,-38973.788873513244
315,10,51917,33680.72838948557,21808,21126.01969610137,-24697.748085586943
315,11,61277,39928.69533764255,19396,26189.733778406917,-24237.42911604947
315,12,52991,28969.998444698333,11328,8424.531738830276,4268.469816471392
316,1,180591,142097.03539212854,36668,9101.6326946223,-7275.668086750842
316,2,187604,123196.6038462162,16352,35754.48426444739,12300.911889336414
316,3,189121,118197.77016173692,25480,15332.999864035688,30110.229974227397
316,4,188905,74845.4429741432,15100,28690.0466178397,70269.5104080171
316,5,183987,138718.16888247465,12812,22274.953635077512,10181.877482447835
316,6,185511,84990.70901871636,23900,12535.684294127033,64084.606687156614
316,7,188727,163956.6279336425,12776,10032.870395615715,1961.501670741778
316,8,182780,108532.30142176786,25016,41014.08597992278,8217.612598309366
316,9,185715,103156.690990069,12068,25873.818096556904,44616.4909133741
316,10,184301,85719.2089993038,24276,27060.830949467272,47244.96005122893
316,11,188144,129765.8663804528,26888,6317.826375695175,25172.30724385202
316,12,184247,107315.79513696549,31948,2752.2847333035575,42230.92012973095
317,1,95826,38762.51048083409,10887,16395.203779850825,29781.285739315084
317,2,100224,72529.43954374074,11712,19416.62665638275,-3434.066200123485
317,3,96029,76424.57952145758,18348,23019.292293853006,-21762.871815310584
317,4,102335,69409.02575932005,24369,3517.774742430084,5039.1994982498645
317,5,100801,64419.25821465748,24981,25511.446426818125,-14110.704641475604
317,6,96029,31112.596777396713,15663,28807.465361796327,20445.93786080696
317,7,97776,33958.525687844085,8166,26651.409874500467,29000.06443765545
317,8,100487,34016.58708087742,20505,25073.99844727437,20891.41447184821
317,9,96531,38507.571636186854,24267,4606.63040636375,29149.797957449395
317,10,99648,78363.13379765104,28194,2990.2384661090005,-9899.37226376004
317,11,98000,62788.91828475118,23019,22820.924794218314,-10628.84307896949
317,12,96687,38193.66734154407,26007,31090.857191652445,1395.4754668034875
318,1,156366,53432.2830979387,7750,4752.843938341818,90430.87296371949
318,2,152271,131733.4534565834,5217,7930.786801300434,7389.759742116163
318,3,159259,96057.58091758183,8894,5080.744410842361,49226.67467157581
318,4,153505,112261.03770481763,6262,841.5296454696758,34140.4326497127
318,5,158891,110113.81742190069,7020,5543.230898175215,36213.951679924096
318,6,156674,57107.54488228962,3066,8494.090448834948,88006.36466887542
318,7,159307,78499.0187466301,7968,9523.30640953441,63316.67484383549
318,8,152784,54477.51660438663,5365,2858.1175513480116,90083.36584426537
318,9,156972,109234.9299073544,3570,6682.562689192025,37484.50740345358
318,10,160038,121306.37883345218,5476,2559.581300265428,30696.03986628239
318,11,152872,66296.14982922302,8306,4891.8345863868235,73378.01558439014
318,12,159677,85981.65029324032,9660,6666.901771102447,57368.44793565723
319,1,70150,45942.44708068765,19798,7074.778145424138,-2665.2252261117865
319,2,67520,42938.10795700638,9136,2303.5005908927465,13142.391452100872
319,3,65982,44144.86147266082,18202,667.4808408412282,2967.6576864979506
319,4,62382,33318.37773604838,4438,1830.557559882187,22795.06470406943
319,5,64493,38240.781096330145,8244,5154.300886775774,12853.91801689408
319,6,65659,48126.58816225956,10178,2635.6847088347154,4718.727128905723
319,7,68824,51319.71572856586,5028,2072.130289067471,10404.153982366668
319,8,66330,26196.60617590835,6330,7644.73069760359,26158.663126488056
319,9,62073,22064.012981058095,17802,3846.1421922255436,18360.84482671636
319,10,65015,48518.12045369458,7868,2806.7050589880764,5822.174487317343
319,11,67124,53858.54669966505,18200,3986.901105294134,-8921.447804959185
319,12,69919,58889.10032112396,16766,8026.370649866955,-13762.470970990915
320,1,196835,95196.3973685286,11572,5135.114979436594,84931.4876520348
320,2,201596,128168.48802132979,5964,1849.463107666245,65614.04887100396
320,3,194395,112911.7148538746,10018,2164.2524833912084,69301.0326627342
320,4,199697,173840.89598825047,9512,2335.8459242854306,14008.258087464099
320,5,196410,80908.8046025061,19648,558.8870874195611,95294.30831007434
320,6,198519,70431.62824076333,19706,4939.715969629582,103441.65578960709
320,7,202207,63020.054654368636,14908,5514.916517979228,118764.02882765213
320,8,201864,161016.4357251208,17636,5426.702988505438,17784.861286373765
320,9,196349,157512.08621888777,16902,1684.6367320467245,20250.27704906551
320,10,201633,122678.6938867112,13728,5661.6168258986545,59564.68928739014
320,11,198077,133174.2022506054,13656,5140.552799746622,46106.24494964799
320,12,202062,113157.42199947932,16134,1647.1761921331972,71123.40180838748
321,1,47181,34471.47738528493,0,10818.452782904144,1891.0698318109244
321,2,49317,20077.924351911068,0,4160.919586265923,25078.15606182301
321,3,45528,26438.237436925217,0,2996.740494412438,16093.022068662345
321,4,49984,37857.44459070702,0,3066.9500198775654,9059.605389415416
321,5,40474,28657.07403581454,0,6737.021514015039,5079.904450170419
321,6,43958,13190.529235794686,0,11994.385011179103,18773.08575302621
321,7,40355,31452.938121554664,0,324.7577169091815,8577.304161536154
321,8,46689,41572.39404871073,0,4362.578663813339,754.0272874759294
321,9,44830,27465.445038346214,0,3905.752808694423,13458.802152959364
321,10,49363,19620.614121376555,0,6996.518394478661,22745.867484144783
321,11,41575,24726.451266097785,0,11378.273228242828,5470.275505659387
321,12,46165,34623.48497989305,0,14367.28139606219,-2825.7663759552415
322,1,83978,62692.34858350803,8466,7915.88799838736,4903.763418104611
322,2,87315,69412.64468750915,16718,3751.9575260596453,-2567.602213568795
322,3,83395,30461.85554875677,6612,2523.120616977887,43798.02383426535
322,4,79813,53226.87472263478,17996,10485.16326079777,-1895.0379834325468
322,5,88706,79614.28796750624,12712,2224.4585462690256,-5844.746513775269
322,6,86572,45510.023472186855,14250,4337.559852764347,22474.4166750488
322,7,82663,32082.246120069976,6092,1904.7948908660007,42583.95898906402
322,8,79307,52876.244978631374,9200,1591.7247562390503,15639.030265129575
322,9,82441,40470.584915893065,17738,4319.732926221626,19912.68215788531
322,10,84899,56056.552436383536,5906,10101.029624473127,12835.417939143337
322,11,82736,43352.25699768433,7260,2682.0977290232418,29441.64527329243
322,12,81801,51859.735881566994,14550,294.2663901914783,15096.997728241528
323,1,34170,30162.017654179428,8712,6105.0689200776205,-10809.08657425705
323,2,27554,24084.34782150649,32088,7700.438134126551,-36318.78595563304
323,3,35792,12539.423866268917,15356,4436.875284073971,3459.7008496571125
323,4,29740,16251.906385471442,37036,12498.728300392158,-36046.634685863595
323,5,29596,14813.661493560607,20152,5080.112557547627,-10449.774051108234
323,6,33344,15834.23368703095,14004,2720.7637198696325,785.0025930994157
323,7,31016,25142.257011361355,38960,5570.120749882358,-38656.37776124371
323,8,37230,22786.76902623913,35080,9824.528894932235,-30461.297921171365
323,9,29833,22893.638457901816,9104,8577.579870681537,-10742.218328583353
323,10,35508,28305.68795616061,26024,12463.263619068486,-31284.951575229097
323,11,28562,11504.04049345085,18092,6173.291055143009,-7207.3315485938565
323,12,30812,17285.752504922093,22080,10307.769018312067,-18861.521523234158
324,1,71061,44895.29887079117,8171,2453.2379954079,15541.463133800928
324,2,72105,24741.509332954887,3150,9914.964973910526,34298.525693134594
324,3,76102,57125.77728861793,5389,6934.830899669621,6652.3918117124485
324,4,78456,54601.81230530689,7577,1042.9135085899884,15234.274186103119
324,5,75102,54753.92444624329,4671,9183.016622870988,6494.058930885722
324,6,75035,44741.82008401861,7499,7036.638634418811,15757.541281562579
324,7,68854,34429.63550127021,9188,3943.4076612932213,21292.956837436566
324,8,75509,24418.358538534994,4167,9796.5313792527,37127.110082212304
324,9,76627,36020.8686761248,7656,1425.1030289589232,31525.028294916276
324,10,78496,50959.015466711615,2711,7178.061072407101,17647.923460881284
324,11,75648,48757.94772999541,4696,6643.980980033327,15550.071289971263
324,12,75287,27850.676431780234,6925,5110.296717843917,35401.026850375856
325,1,187470,154200.51309773955,9098,12548.567676988747,11622.919225271708
325,2,190771,85676.82529313811,4086,7912.835147970554,93095.33955889133
325,3,186884,57394.53876978193,16380,6983.134226354807,106126.32700386326
325,4,192002,109683.31662669593,11294,16398.28517382236,54626.39819948171
325,5,187917,94538.84524009156,15902,5927.841193976999,71548.31356593144
325,6,195783,101812.09152617233,18088,11663.569032084917,64219.339441742755
325,7,191773,77079.26917093013,6808,13868.881349872932,94016.84947919694
325,8,196173,141884.008927828,17206,17897.940123515076,19185.05094865693
325,9,189194,142540.4748762641,18364,23817.266598118378,4472.258525617512
325,10,192218,153331.22291019457,14306,8695.657160389997,15885.119929415432
325,11,192249,67521.93747405171,9574,25091.281484408075,90061.78104154022
325,12,188381,89555.89591437067,12692,11502.321533945495,74630.78255168383
326,1,50766,29010.77374748253,0,43581.59690204284,-21826.37064952537
326,2,46602,19557.816079076336,0,34543.92621076135,-7499.742289837683
326,3,48359,21388.646204186407,0,23759.27618632969,3211.077609483902
326,4,44179,29803.211536503426,0,44433.65123937681,-30057.86277588024
326,5,43414,26133.589940303267,0,22404.384750548088,-5123.974690851355
326,6,47731,18016.275824972265,0,41288.01667324445,-11573.292498216713
326,7,43973,31887.99892100041,0,40734.2706678492,-28649.269588849613
326,8,43998,14584.294060285149,0,29344.965731074666,68.7402086401853
326,9,41987,35802.109010887056,0,34462.65058738882,-28277.75959827588
326,10,44281,15018.43232141577,0,12302.985845676696,16959.581832907534
326,11,48739,24680.2778072697,0,20932.492142658783,3126.2300500715173
326,12,48764,42274.74948127547,0,38783.65570690852,-32294.405188183984
327,1,193261,166387.4929918823,16324,27805.75322914611,-17256.2462210284
327,2,187683,154007.28699778495,17464,3734.6788020228873,12477.034200192165
327,3,185794,164351.62265205415,13698,39667.332816315306,-31922.95546836946
327,4,186797,147045.2499923222,14990,16381.148540809549,8380.601466868246
327,5,190707,157543.0178707655,7972,14317.794685178897,10874.187444055604
327,6,187154,74218.20323674644,4782,1638.0316207668916,106515.76514248666
327,7,188761,128807.27780486217,19366,18101.581142499166,22486.141052638664
327,8,186917,163627.9365820487,9360,5930.37362701428,7998.689790937035
327,9,187980,164693.73769614796,4170,3440.8652033792328,15675.397100472806
327,10,184664,151447.40597641654,16500,26273.427917239685,-9556.833893656229
